id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
18537095,2018-11-21T09:23:01-06:00,2018-11-21,2018-11-21 15:23:01 UTC,Mountain Time (US & Canada),28364,dan_johnson,2018-11-21 15:28:40 UTC,2018-11-21 20:24:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18537095,,https://static.inaturalist.org/sounds/27548.wav?1542814120,"","",2,0,false,,570 n pond st boise i’d 83706,43.609717,-116.239642,118,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
18707156,2018/11/28 12:24 PM PST,2018-11-28,2018-11-28 20:24:00 UTC,Pacific Time (US & Canada),8778,gyrrlfalcon,2018-11-29 02:50:42 UTC,2018-11-29 04:17:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18707156,https://static.inaturalist.org/photos/28643406/medium.jpeg?1543459821,https://static.inaturalist.org/sounds/27718.x-m4a?1543460882,"",,2,0,false,,Huddart County Park,37.4434641244,-122.2934465111,122,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
18926668,2018/12/07 4:59 PM -0400,2018-12-07,2018-12-07 20:59:00 UTC,Atlantic Time (Canada),1365777,matthewpirrello,2018-12-09 22:00:35 UTC,2018-12-10 02:11:06 UTC,research,,https://www.inaturalist.org/observations/18926668,,https://static.inaturalist.org/sounds/28158.mp3?1544392782,"","",1,0,false,,"285 Madison Avenue, Madison, NJ 07940, USA",40.7761931,-74.4321199,773,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19001012,2018/12/13 12:22 PM PST,2018-12-13,2018-12-13 20:22:00 UTC,Pacific Time (US & Canada),34038,merav,2018-12-13 20:24:09 UTC,2018-12-14 01:50:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19001012,,https://static.inaturalist.org/sounds/28276.x-m4a?1544732597,"",,2,0,false,,"Edenvale, San Jose, CA, USA",37.2380130428,-121.8700674761,31,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19454557,2019/01/05 4:40 PM MST,2019-01-05,2019-01-05 23:40:00 UTC,Mountain Time (US & Canada),559933,selasphorus,2019-01-06 01:22:33 UTC,2019-01-06 01:25:45 UTC,research,,https://www.inaturalist.org/observations/19454557,,https://static.inaturalist.org/sounds/28907.wav?1546737716,"",,1,0,false,,"Littleton, CO, USA",39.5686910637,-105.0408423679,335,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19645626,2018/09/24 10:53 PM MDT,2018-09-24,2018-09-25 04:53:00 UTC,Mountain Time (US & Canada),1396209,mpgranch,2019-01-14 22:29:44 UTC,2019-01-14 23:09:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19645626,https://static.inaturalist.org/photos/30252089/medium.jpg?1547504785,https://static.inaturalist.org/sounds/30160.wav?1547505006,"",Recording from a 21c microphone. Picture is a visual representation of the call (spectrogram).,1,0,false,,"Missoula County, MT, USA",46.6719298179,-114.1022814956,652,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19659738,2019/01/13 4:30 PM EST,2019-01-13,2019-01-13 21:30:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2019-01-15 18:23:05 UTC,2019-01-15 20:02:20 UTC,research,,https://www.inaturalist.org/observations/19659738,https://static.inaturalist.org/photos/30278046/medium.jpeg?1547576265,https://static.inaturalist.org/sounds/30224.mp3?1547577365,"",,1,0,false,,"Volusia County, FL, USA",29.0944846804,-80.9736392528,12,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19668866,2019/01/13 3:37 PM EST,2019-01-13,2019-01-13 20:37:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2019-01-16 03:26:33 UTC,2019-01-16 18:31:49 UTC,research,,https://www.inaturalist.org/observations/19668866,,https://static.inaturalist.org/sounds/30236.mp3?1547608460,"",,1,0,false,,"Volusia County, FL, USA",29.0930265188,-80.9739922309,40,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19668867,2019/01/13 4:52 PM EST,2019-01-13,2019-01-13 21:52:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2019-01-16 03:26:33 UTC,2019-01-16 03:38:02 UTC,research,,https://www.inaturalist.org/observations/19668867,,https://static.inaturalist.org/sounds/30237.mp3?1547608658,"",,1,0,false,,"Volusia County, FL, USA",29.0932390701,-80.9735308909,19,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
19668868,2019/01/13 4:55 PM EST,2019-01-13,2019-01-13 21:55:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2019-01-16 03:26:34 UTC,2019-01-16 03:37:50 UTC,research,,https://www.inaturalist.org/observations/19668868,,https://static.inaturalist.org/sounds/30238.mp3?1547608825,"",,1,0,false,,"Volusia County, FL, USA",29.0928647527,-80.9731151485,21,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
20011034,2019-02-01 8:10 am Central Time,2019-02-01,2019-02-01 14:10:00 UTC,Central Time (US & Canada),1151567,roya96,2019-02-01 15:40:22 UTC,2019-02-01 22:13:35 UTC,research,,https://www.inaturalist.org/observations/20011034,,https://static.inaturalist.org/sounds/30824.x-m4a?1549033979,"",It's a grey cloudy morning looks like it might rain. The weather is 58°F not windy. ,2,0,false,,"Texas, US",30.2535697561,-97.8451519703,198,obscured,,true,,,American Robin,Turdus migratorius,American Robin,Aves,12727
20231808,2019/02/02 3:58 PM EST,2019-02-02,2019-02-02 20:58:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2019-02-09 17:22:15 UTC,2019-02-09 17:42:06 UTC,research,,https://www.inaturalist.org/observations/20231808,,https://static.inaturalist.org/sounds/31064.mp3?1549731078,"",,1,0,false,,"Ormond Beach, FL, USA",29.3543967319,-81.089804505,39,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
20231809,2019/02/02 4:03 PM EST,2019-02-02,2019-02-02 21:03:00 UTC,Eastern Time (US & Canada),521996,brennafarrell,2019-02-09 17:22:15 UTC,2019-02-09 17:41:39 UTC,research,,https://www.inaturalist.org/observations/20231809,,https://static.inaturalist.org/sounds/31065.mp3?1549731313,"",,1,0,false,,"Ormond Beach, FL, USA",29.3537740821,-81.0896202696,21,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
20466667,2019-02-16,2019-02-16,,Eastern Time (US & Canada),1431038,summerb999,2019-02-18 22:48:13 UTC,2019-02-23 03:31:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20466667,,https://static.inaturalist.org/sounds/31355.x-m4a?1550530091,"",6 American Robins were seen and heard flying and chasing one another in the open area closer to the road. The audio attached is thought to contain a call from one of the spotted individuals,1,0,false,,Northwood Meadows Northwood NH,43.21294,-71.198037,89,,open,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
20466668,2019-02-16,2019-02-16,,Eastern Time (US & Canada),1431038,summerb999,2019-02-18 22:48:15 UTC,2019-03-05 20:42:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20466668,,https://static.inaturalist.org/sounds/31356.x-m4a?1550530091,"","The attached audio clip was thought to contain the call of an American Robin, the other chirp heard was thought to be possibly a sparrow.",2,0,false,,Northwood Meadows Northwood NH,43.21294,-71.198037,89,,open,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
20547283,2019/02/21,2019-02-21,,Central Time (US & Canada),539598,sylbird,2019-02-22 04:11:20 UTC,2019-02-28 02:00:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20547283,,https://static.inaturalist.org/sounds/31453.wav?1550808528,"",,3,0,false,,"Donut Bay, Wellington, KS, USA",37.2637318222,-97.4230597186,54,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
20973111,2019/03/05 12:00 PM EST,2019-03-05,2019-03-05 17:00:00 UTC,Eastern Time (US & Canada),1510501,jennicorwin,2019-03-05 17:17:50 UTC,2019-03-05 20:44:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/20973111,,https://static.inaturalist.org/sounds/31856.mp3?1551806122,"",Robin observed chirping to another robin,1,0,false,,"Waltham, MA, USA",42.3649720146,-71.2687827531,31,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21120459,2019/03/10 10:20 AM EDT,2019-03-10,2019-03-10 14:20:00 UTC,Eastern Time (US & Canada),320666,tkoffel,2019-03-10 19:21:54 UTC,2019-03-10 19:29:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21120459,,https://static.inaturalist.org/sounds/32085.wav?1552242837,"",,1,0,false,,"Kalamazoo County, MI, USA",42.4004130751,-85.3851205611,41,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21186440,2017/10/18 2:03 PM MDT,2017-10-18,2017-10-18 20:03:00 UTC,Mountain Time (US & Canada),1467548,graydonwph,2019-03-12 21:21:22 UTC,2019-03-12 23:09:13 UTC,research,,https://www.inaturalist.org/observations/21186440,,https://static.inaturalist.org/sounds/32197.x-m4a?1552421079,"",,1,0,false,,"Gwinnett County, GA, USA",33.9190653,-84.0167423,34169,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21218842,2019/03/13 7:17 PM CDT,2019-03-13,2019-03-14 00:17:00 UTC,Central Time (US & Canada),663711,kkucera,2019-03-14 00:30:20 UTC,2019-03-14 19:58:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21218842,,https://static.inaturalist.org/sounds/32268.mp3?1552523361,"",House finch?,1,0,false,,"Illinois, US",42.0184575446,-87.8491088952,195,obscured,open,true,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21257336,2019-03-15 7:17:20 AM EDT,2019-03-15,2019-03-15 11:17:20 UTC,Eastern Time (US & Canada),164735,belyykit,2019-03-15 14:24:30 UTC,2019-03-15 15:04:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21257336,https://static.inaturalist.org/photos/32865362/medium.jpeg?1552659874,https://static.inaturalist.org/sounds/32366.wav?1552660137,"","",1,0,false,2,"Brookside Gardens Conservatory, 1800 Glenallan Ave, Wheaton-Glenmont, MD 20902, USA",39.0584030151,-77.0354537964,,,open,false,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
21317948,2019/03/17 9:27 AM CDT,2019-03-17,,Central Time (US & Canada),1154385,sam727,2019-03-17 14:29:13 UTC,2019-03-19 00:42:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21317948,,https://static.inaturalist.org/sounds/32479.x-m4a?1552832872,"",,1,0,false,,"Rock County, WI, USA",42.6759758794,-88.8211065628,31,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21451110,2019/03/20 6:45 PM ,2019-03-20,2019-03-20 23:45:00 UTC,Central Time (US & Canada),898421,observer26,2019-03-21 15:03:15 UTC,2019-03-21 15:11:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21451110,,https://static.inaturalist.org/sounds/32754.mpga?1553179780,"bird, song, audio, Starved Rock Lodge, Starved Rock State Park, Lasalle County, Illinois","I did see the robin and wanted to post some of the singing that was occurring at Starved Rock Lodge, Starved Rock State Park, Lasalle County, Illinois.",1,0,false,,"Starved Rock Lodge, Starved Rock State Park, Lasalle County, Illinois, USA",41.3194448964,-88.9941628486,2,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21516954,2019/03/22 06:59 PM EDT,2019-03-22,2019-03-22 22:59:00 UTC,Eastern Time (US & Canada),505286,navin_sasikumar,2019-03-23 15:57:01 UTC,2019-03-23 16:25:59 UTC,research,,https://www.inaturalist.org/observations/21516954,,https://static.inaturalist.org/sounds/32858.wav?1553356180,"",,1,0,false,,"Philadelphia, PA, USA",39.9519304766,-75.2513592612,8,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21517376,2019-03-23 1:06:01 PM ADT,2019-03-23,2019-03-23 16:06:01 UTC,Atlantic Time (Canada),533325,mncrowley,2019-03-23 16:06:26 UTC,2019-03-23 19:10:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21517376,,https://static.inaturalist.org/sounds/32862.wav?1553357391,"",AMRO calls,1,0,false,2,"1888 Hibernia Rd, Caledonia, NS B0T 1B0, Canada",44.3740684866,-65.0298900157,132,,open,false,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
21568362,2019/03/24 6:45 AM -0400,2019-03-24,2019-03-24 09:45:00 UTC,Atlantic Time (Canada),505286,navin_sasikumar,2019-03-24 20:30:34 UTC,2019-03-24 21:02:37 UTC,research,,https://www.inaturalist.org/observations/21568362,,https://static.inaturalist.org/sounds/32968.wav?1553459248,"",,1,0,false,,"3466 W Penn St, Philadelphia, PA 19129, USA",40.0138033,-75.190914,37,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21570657,2019-03-24,2019-03-24,,Hawaii,1012649,jessharkness2,2019-03-24 21:20:08 UTC,2019-04-07 12:40:22 UTC,research,,https://www.inaturalist.org/observations/21570657,,https://static.inaturalist.org/sounds/32978.x-m4a?1553462430,"","",2,0,false,,"Chittenden County, US-VT, US",44.491937,-73.179668,,,open,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
21651475,2019/03/25,2019-03-25,,Central Time (US & Canada),539598,sylbird,2019-03-27 01:41:50 UTC,2019-03-27 08:18:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21651475,,https://static.inaturalist.org/sounds/33169.wav?1553650657,"",,1,0,false,,"Hargis Creek Lake, Wellington, KS, USA",37.2851204005,-97.3909840508,69,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21651476,2019/03/25,2019-03-25,,Central Time (US & Canada),539598,sylbird,2019-03-27 01:41:51 UTC,2019-03-27 13:06:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21651476,,https://static.inaturalist.org/sounds/33170.wav?1553650676,"",,1,0,false,,"Hargis Creek Lake, Wellington, KS, USA",37.2804936419,-97.3895678445,53,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21696886,2019/03/20 10:01 AM CDT,2019-03-20,2019-03-20 15:01:00 UTC,Central Time (US & Canada),898421,observer26,2019-03-28 12:36:32 UTC,2019-03-28 14:40:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21696886,,https://static.inaturalist.org/sounds/33256.mpga?1553776333,"sound, calling, audio, bird, birds, illinois, ottawa, Lasalle County",Group of birds in a tree. The dominant sound was coming from common grackle however there were robins as well. If you here any other animals please comment and I will try to make another observation.(separate observation posted for the Common Grackle),1,0,false,,"Ottawa, IL 61350, USA",41.3576995923,-88.8525192519,,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21747297,2019/03/29 6:45 AM EDT,2019-03-29,2019-03-29 10:45:00 UTC,Eastern Time (US & Canada),608402,mschenck,2019-03-29 19:12:26 UTC,2019-03-30 01:35:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/21747297,,https://static.inaturalist.org/sounds/33361.wav?1553884563,"",,1,0,false,,"Coventry, RI, USA",41.699252307,-71.7719222884,8,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21755500,2019-03-29,2019-03-29,,Atlantic Time (Canada),533325,mncrowley,2019-03-29 22:57:04 UTC,2019-03-30 15:19:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21755500,,https://static.inaturalist.org/sounds/33422.wav?1553959105,"",Have seen this spring previously but this is the first song I've heard :),1,0,false,2,"Queens, CA-NS, CA",44.374191,-65.031808,47,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
21856374,2019/03/31 10:07 AM EDT,2019-03-31,2019-03-31 14:07:00 UTC,Eastern Time (US & Canada),1504383,heroma1,2019-04-01 01:35:58 UTC,2019-05-14 15:45:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/21856374,,https://static.inaturalist.org/sounds/33565.mp3?1554082478,"",,2,0,false,,"Angleside, Waltham, MA 02453, USA",42.3611386193,-71.2600727828,132,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22000940,2019-03-30,2019-03-30,,Central Time (US & Canada),140872,ellen5,2019-04-04 23:45:55 UTC,2019-04-09 13:46:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22000940,,https://static.inaturalist.org/sounds/33819.x-m4a?1554421555,"","The song is very thrush-like
Numerous robins were in the area, but i also photographed a western bluebird nearby",2,0,false,,"New Mexico, US",35.7788198747,-106.1144258755,31,obscured,open,true,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
22100852,2019/04/06 12:15 PM EDT,2019-04-06,2019-04-06 16:15:00 UTC,Eastern Time (US & Canada),1448718,max668,2019-04-06 18:05:20 UTC,2019-04-13 19:42:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22100852,,https://static.inaturalist.org/sounds/33941.x-m4a?1554573845,"",American Robin singing ,1,0,false,,"South Burlington, VT, USA",44.4755659195,-73.1856303907,15,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22116577,2019/04/06 9:59 AM ,2019-04-06,2019-04-06 13:59:00 UTC,Eastern Time (US & Canada),172,dendroica,2019-04-06 23:35:08 UTC,2019-04-08 00:41:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/22116577,,https://static.inaturalist.org/sounds/33961.wav?1554593505,"",,1,0,false,,"Gillette, NJ 07933, USA",40.7126421667,-74.4893849492,361,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22140859,2019/04/04 8:07 AM EDT,2019-04-04,2019-04-04 12:07:00 UTC,Eastern Time (US & Canada),172,dendroica,2019-04-07 14:21:49 UTC,2019-04-07 14:52:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/22140859,,https://static.inaturalist.org/sounds/34015.wav?1554646661,"",,2,0,false,,"Highland Park, NJ 08904, USA",40.4925570192,-74.4179541271,244,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22161408,2019-04-01,2019-04-01,,Eastern Time (US & Canada),1429502,sgchrist,2019-04-07 21:22:23 UTC,2019-04-08 22:47:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22161408,,https://static.inaturalist.org/sounds/34042.x-m4a?1554672138,"","",1,0,false,,"Chittenden County, US-VT, US",44.555433,-73.30091,87,,open,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
22205472,2019/04/03 8:30 AM -0400,2019-04-03,2019-04-03 11:30:00 UTC,Atlantic Time (Canada),1344895,zoey_november,2019-04-08 19:30:29 UTC,2019-04-08 22:20:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22205472,,https://static.inaturalist.org/sounds/34154.x-m4a?1554751517,"",,1,0,false,,"Centennial, Burlington, VT, USA",44.4773812998,-73.1856589796,324,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22218675,2019/04/08 4:37 PM -0400,2019-04-08,2019-04-08 19:37:00 UTC,Atlantic Time (Canada),1451737,clarasarantopoulos,2019-04-09 00:38:53 UTC,2019-04-09 01:28:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22218675,,https://static.inaturalist.org/sounds/34198.mp3?1554770236,"",Bird calls,2,0,false,,"South End, Burlington, VT, USA",44.47162524,-73.1960544463,15,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22236117,2019/04/09 9:56 AM EDT,2019-04-09,2019-04-09 13:56:00 UTC,Eastern Time (US & Canada),9432,ashley_bradford,2019-04-09 14:00:45 UTC,2019-04-10 06:13:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22236117,,https://static.inaturalist.org/sounds/34210.x-m4a?1554818189,audio,,1,0,false,,"Belle Haven, VA, USA",38.7833582987,-77.0710807385,8,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22283336,2019/04/09 11:02 AM EDT,2019-04-09,2019-04-09 15:02:00 UTC,Eastern Time (US & Canada),9432,ashley_bradford,2019-04-10 15:10:43 UTC,2019-04-12 23:40:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22283336,,https://static.inaturalist.org/sounds/34282.x-m4a?1554908732,audio,And also a Northern Cardinal in the background,1,0,false,,"Annandale, VA, USA",38.8213876043,-77.2248353371,4,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22406413,2019/04/12 7:12 PM EDT,2019-04-12,2019-04-12 23:12:00 UTC,Eastern Time (US & Canada),303608,sttpgh,2019-04-13 12:13:57 UTC,2019-04-14 00:26:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22406413,,https://static.inaturalist.org/sounds/34486.wav?1555157573,"",,1,0,false,,"Squirrel Hill South, Pittsburgh, PA, USA",40.4343694237,-79.9361166861,2,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22422834,2019/04/13 2:27 PM EDT,2019-04-13,2019-04-13 18:27:00 UTC,Eastern Time (US & Canada),9432,ashley_bradford,2019-04-13 18:30:34 UTC,2019-04-14 00:24:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22422834,,https://static.inaturalist.org/sounds/34525.x-m4a?1555180078,audio,,1,0,false,,"Belle Haven, VA, USA",38.7804720547,-77.0522589822,15,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22487463,2019/04/13 6:12 PM -0400,2019-04-13,2019-04-13 21:12:00 UTC,Atlantic Time (Canada),1448524,oliviaberger,2019-04-14 22:23:42 UTC,2019-04-14 22:38:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22487463,,https://static.inaturalist.org/sounds/34650.m4a?1555280353,"",,1,0,false,,"1006 North Ave, Burlington, VT 05408, USA",44.5045586,-73.2396467,184,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22523963,2019/04/15 ,2019-04-15,,Eastern Time (US & Canada),1054256,josephthebirder,2019-04-15 19:35:33 UTC,2019-04-16 15:47:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22523963,,https://static.inaturalist.org/sounds/34748.wav?1555355958,"",,2,0,false,,"Lindenwold, NJ, USA",39.8289616153,-74.9904675901,61,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22531629,2019/04/01 6:21 PM EDT,2019-04-01,2019-04-01 22:21:00 UTC,Eastern Time (US & Canada),385784,atlnature,2019-04-15 22:27:41 UTC,2019-04-18 23:39:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/22531629,,https://static.inaturalist.org/sounds/34757.wav?1555366906,"",,2,0,false,,"Virginia Highland, Atlanta, GA 30306, USA",33.7829963362,-84.3663903334,529,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22533595,2019/03/31 ,2019-03-31,,Central Time (US & Canada),375183,ehjalmarson,2019-04-15 23:17:44 UTC,2019-04-15 23:26:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22533595,,https://static.inaturalist.org/sounds/34767.wav?1555370061,"",,1,0,false,,"Portage County, WI, USA",44.3266621575,-89.5751972557,2347,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22558081,2019/04/14 10:29 AM EDT,2019-04-14,2019-04-14 14:29:00 UTC,Eastern Time (US & Canada),9432,ashley_bradford,2019-04-16 14:40:10 UTC,2019-04-16 14:49:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22558081,,https://static.inaturalist.org/sounds/34843.x-m4a?1555424964,audio,,1,0,false,,"Calvert County, MD, USA",38.4642678052,-76.556217774,15,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22615584,2019-04-16T23:39:22-10:00,2019-04-16,2019-04-17 09:39:22 UTC,Hawaii,169865,timothy3,2019-04-17 17:22:35 UTC,2019-04-18 00:52:53 UTC,research,,https://www.inaturalist.org/observations/22615584,,https://static.inaturalist.org/sounds/34913.wav?1555521750,"",Originally a BirdNET file.,1,0,false,,"24843 Mitchell Drive, North Olmsted, Ohio 44070",41.421182,-81.897564,187,,open,false,,google,American Robin,Turdus migratorius,American Robin,Aves,12727
22643599,2019/03/30 10:12 PM MDT,2019-03-30,2019-03-31 04:12:00 UTC,Mountain Time (US & Canada),29091,birdwhisperer,2019-04-18 04:12:47 UTC,2019-04-18 23:29:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22643599,,https://static.inaturalist.org/sounds/34955.mp3?1555560729,"",,1,0,false,,"Union, OR 97883, USA",45.2042122211,-117.8712873763,8,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22705891,2019/04/18 10:39 AM EDT,2019-04-18,2019-04-18 14:39:00 UTC,Eastern Time (US & Canada),9432,ashley_bradford,2019-04-19 14:44:32 UTC,2019-04-19 17:11:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22705891,,https://static.inaturalist.org/sounds/35075.x-m4a?1555684764,audio,,1,0,false,,"Dunn Loring, VA, USA",38.8915109414,-77.2219535347,8,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22712070,2019/04/18 12:54 PM -0400,2019-04-18,2019-04-18 15:54:00 UTC,Atlantic Time (Canada),9432,ashley_bradford,2019-04-19 16:58:16 UTC,2019-04-19 17:10:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22712070,,https://static.inaturalist.org/sounds/35080.x-m4a?1555692872,audio,Tweedling on in the background after the towhee I'd been recording moved on,1,0,false,,"Dunn Loring, VA, USA",38.894676921,-77.2339325952,31,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22721041,2019/04/18 3:37 PM -0400,2019-04-18,2019-04-18 18:37:00 UTC,Atlantic Time (Canada),9432,ashley_bradford,2019-04-19 19:42:18 UTC,2019-04-20 00:39:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22721041,,https://static.inaturalist.org/sounds/35101.x-m4a?1555702632,audio,"Also Carolina Wren, Northern Cardinal, White-throated Sparrow, Tufted Titmouse",1,0,false,,"Belle Haven, VA, USA",38.783595033,-77.0706234218,10,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
22742696,2019-04-20T13:10:40-8:00,2019-04-19,2019-04-20 05:10:40 UTC,Pacific Time (US & Canada),6971,silversea_starsong,2019-04-20 05:12:56 UTC,2019-04-20 15:41:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22742696,,https://static.inaturalist.org/sounds/35133.m4a?1555737176,"",Brief song from an American robin outside our neighbourhood in California.,1,0,false,,Foothill Ranch,33.683183,-117.666431,450,,open,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
22742967,2019-03-27 6:20:00 AM EDT,2019-03-27,2019-03-27 10:20:00 UTC,Eastern Time (US & Canada),1137330,clockwood,2019-04-20 05:26:36 UTC,2019-04-20 14:52:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/22742967,,https://static.inaturalist.org/sounds/35135.m4a?1555738034,"",Audio,1,0,false,2,"New York, US",42.3797404212,-73.8242116632,33,obscured,open,true,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
22786140,2019-04-20,2019-04-20,,Eastern Time (US & Canada),28921,rwp84,2019-04-20 23:35:25 UTC,2019-04-20 23:36:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/22786140,,https://static.inaturalist.org/sounds/35187.mp3?1555803325,"","",1,0,false,,"West Creek Road, Pittsford, VT",43.747687,-73.079176,,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
