id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
47943293,2020/05/29 1:36 PM -0700,2020-05-29,2020-05-29 20:36:00 UTC,Arizona,302785,thomasbarbin,2020-05-31 04:55:22 UTC,2020-05-31 16:56:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47943293,,https://static.inaturalist.org/sounds/99462.wav?1590900197,"",,1,0,false,,"Cowichan Valley, BC, Canada",49.0532121819,-123.7941106202,31,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
47953032,2020/05/26 3:00 PM CEST,2020-05-26,2020-05-26 13:00:00 UTC,Bern,169070,roby,2020-05-31 08:16:33 UTC,2020-05-31 09:25:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47953032,https://static.inaturalist.org/photos/76070647/medium.jpeg?1590912510,https://static.inaturalist.org/sounds/99551.mp3?1590913718,"",,1,0,false,,"Locarno, Svizzera",46.190794881,8.7743791327,61,,open,false,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
47963645,2020/05/31 8:40 AM SST,2020-05-31,2020-05-30 19:40:00 UTC,Samoa,1374722,polinalikhacheva,2020-05-31 11:16:13 UTC,2020-05-31 11:28:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47963645,https://static.inaturalist.org/photos/76085809/medium.jpeg?1590922889,https://static.inaturalist.org/sounds/99615.mp3?1590922898,"",,1,0,false,,"Михайловский р-н, Рязанская обл., Россия",54.2349995392,38.9491912507,8,,open,false,,,Kolkrabe,Corvus corax,Common Raven,Aves,8010
48021548,2020-05-31,2020-05-31,,UTC,3074727,michaelbboudreau,2020-05-31 18:54:33 UTC,2020-06-03 04:13:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48021548,,https://static.inaturalist.org/sounds/99896.m4a?1590951280,"",,1,0,false,2,"Northern Rockies B, BC V0C, Canada",59.4249170144,-126.1018718407,33,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
48089552,2020/05/31 1:30 PM -0400,2020-05-31,2020-05-31 16:30:00 UTC,Atlantic Time (Canada),204341,marthar,2020-06-01 05:25:47 UTC,2020-06-01 10:23:34 UTC,research,,https://www.inaturalist.org/observations/48089552,,https://static.inaturalist.org/sounds/100194.m4a?1590988865,"",,1,0,false,,"Muskoka, CA-ON, CA",45.0603700946,-79.4679166004,62,obscured,open,true,,,Common Raven,Corvus corax,Common Raven,Aves,8010
48096833,2020-03-27,2020-03-27,,UTC,3103893,tatka,2020-06-01 08:22:03 UTC,2020-06-04 10:53:58 UTC,research,,https://www.inaturalist.org/observations/48096833,,https://static.inaturalist.org/sounds/100233.m4a?1590999729,"",,2,0,false,2,"Москва, Россия, 109472",55.6837615415,37.8058674932,237,,open,false,gps,gps,Ворон,Corvus corax,Common Raven,Aves,8010
48199170,2020-05-31 3:30:00 PM GMT+02:00,2020-05-31,2020-05-31 13:30:00 UTC,Africa/Johannesburg,74872,aaroniemma,2020-06-02 03:31:01 UTC,2020-06-02 15:25:55 UTC,research,CC0,https://www.inaturalist.org/observations/48199170,,https://static.inaturalist.org/sounds/100728.m4a?1591068666,"",,1,0,false,2,"38050 Pieve Tesino TN, Italia",46.1368750791,11.5965115651,263,,open,false,gps,gps,Corvo imperiale,Corvus corax,Common Raven,Aves,8010
48207537,2020/06/01 12:18 PM PDT,2020-06-01,2020-06-01 19:18:00 UTC,Pacific Time (US & Canada),2006710,thompson-okanagansilviculture,2020-06-02 06:21:25 UTC,2020-06-02 14:32:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48207537,,https://static.inaturalist.org/sounds/100778.m4a?1591078737,"","Audio has been added. Can’t really here the red breasted nuthatch that well, changed to crow",2,0,false,,"Thompson-Nicola, BC, Canada",51.1929889165,-119.9968778701,15,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
48315074,2020-06-03 9:48:55 AM GMT+02:00,2020-06-03,2020-06-03 07:48:55 UTC,Africa/Johannesburg,3015252,torleifceder,2020-06-03 07:50:26 UTC,2020-06-03 17:41:39 UTC,research,,https://www.inaturalist.org/observations/48315074,https://static.inaturalist.org/photos/76656356/medium.jpeg?1591170629,https://static.inaturalist.org/sounds/101326.m4a?1591170637,"",,1,0,false,2,"417 45 Gothenburg, Sweden",57.7594443463,11.8882885082,6,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
48464158,2020-06-04 11:46:05 AM CDT,2020-06-04,2020-06-04 16:46:05 UTC,Central Time (US & Canada),453552,dianen5,2020-06-04 19:25:04 UTC,2020-06-12 18:14:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48464158,https://static.inaturalist.org/photos/76903788/medium.jpeg?1591299514,https://static.inaturalist.org/sounds/102149.wav?1591311548,"",The tail had more of a v shape and it was a very large bird. I am thinking Raven? ,2,0,false,2,"Balsam Township, MN, USA",46.82015045,-93.16801962,9,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
48955239,2020/06/08 3:53 PM ADT,2020-06-08,2020-06-08 18:53:00 UTC,Atlantic Time (Canada),608898,nickbelliveau,2020-06-08 21:17:21 UTC,2020-06-08 23:12:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48955239,,https://static.inaturalist.org/sounds/104582.m4a?1591650973,"",,1,0,false,,"Halifax, CA-NS, CA",44.7652903222,-63.447734685,255,obscured,open,true,,,Common Raven,Corvus corax,Common Raven,Aves,8010
48977348,2020/06/08 ,2020-06-08,,Eastern Time (US & Canada),28921,rwp84,2020-06-09 01:25:29 UTC,2020-06-09 01:37:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48977348,,https://static.inaturalist.org/sounds/104751.wav?1591665595,"","A family of juvenile ravens with a Baltimore Oriole trying to make himself heard! Cheers, rwp84",1,0,false,,"Carver Street, Brandon, VT, USA",43.7687587466,-73.0792643945,31,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49065460,2020/06/06 5:35 PM EDT,2020-06-06,2020-06-06 21:35:00 UTC,Eastern Time (US & Canada),18303,marvelliott,2020-06-09 21:43:20 UTC,2020-06-10 00:05:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49065460,,https://static.inaturalist.org/sounds/105107.wav?1591738933,"",C Raven being harrassed by crows,1,0,false,,"Rutland, VT, USA",43.6287671997,-72.9395802422,31,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49065844,2020/06/09 2:44 PM ADT,2020-06-09,2020-06-09 17:44:00 UTC,Atlantic Time (Canada),608898,nickbelliveau,2020-06-09 21:47:31 UTC,2020-06-09 23:09:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49065844,,https://static.inaturalist.org/sounds/105111.m4a?1591739002,"",Heard at the start of the recording. Common nighthawks also heard throughout.,1,0,false,,"Halifax, CA-NS, CA",44.6099898584,-63.5178696652,255,obscured,open,true,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49140380,2020/04/21 5:10 PM BST,2020-04-21,2020-04-21 16:10:00 UTC,Edinburgh,1527518,a_emmerson,2020-06-10 17:17:53 UTC,2020-06-10 18:16:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/49140380,,https://static.inaturalist.org/sounds/105377.wav?1591808541,"",,1,0,false,,"Cheshire East, UK",53.2483300799,-2.2803249287,61,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49186242,2020/06/11 6:37 AM +0500,2020-06-11,2020-06-11 01:37:00 UTC,Ekaterinburg,1574965,brodaga59,2020-06-11 01:36:07 UTC,2020-06-11 01:39:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49186242,,https://static.inaturalist.org/sounds/105561.m4a?1591839326,"",,1,0,false,,"Нефтекамск, Респ. Башкортостан, Россия",56.1062316015,54.2222878415,8,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49251493,2020-06-11 12:50:24 PM MDT,2020-06-11,2020-06-11 18:50:24 UTC,Mountain Time (US & Canada),400383,cbadwebs,2020-06-11 18:51:13 UTC,2020-06-12 19:58:45 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/49251493,,https://static.inaturalist.org/sounds/105854.m4a?1591901477,"",,2,0,false,2,"Bozeman, MT 59715, USA",45.70585958,-111.03256916,9,,open,false,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
49412759,2020-06-13 10:19:33 AM GMT+03:00,2020-06-13,2020-06-13 07:19:33 UTC,Baghdad,3004963,poppeli,2020-06-13 07:23:47 UTC,2020-06-13 09:28:29 UTC,research,,https://www.inaturalist.org/observations/49412759,,https://static.inaturalist.org/sounds/106507.m4a?1592033032,"",,1,0,false,2,"08500 Lohja, Suomi",60.2612149576,24.138582442,8,,open,false,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
49425884,2020-06-13 7:42:00 AM EDT,2020-06-13,2020-06-13 11:42:00 UTC,Eastern Time (US & Canada),6731,jenaitkens,2020-06-13 11:45:07 UTC,2020-06-13 18:20:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/49425884,,https://static.inaturalist.org/sounds/106630.wav?1592048711,"",,1,0,false,2,"Carling, ON, Canada",45.3886906723,-80.3096522391,526,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
49487684,2020-06-13 3:10:00 PM CDT,2020-06-13,2020-06-13 15:10:00 UTC,UTC,3164057,nsteffel,2020-06-13 20:14:33 UTC,2020-06-15 00:33:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49487684,,https://static.inaturalist.org/sounds/106906.wav?1592079291,"",,1,0,false,2,Split Rock Lighthouse State Park,47.1932177381,-91.3942065462,4208,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
49508056,2020/06/10 7:21 AM EDT,2020-06-10,2020-06-10 11:21:00 UTC,Eastern Time (US & Canada),171529,nsharp,2020-06-13 22:51:18 UTC,2020-06-14 00:43:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49508056,,https://static.inaturalist.org/sounds/106993.wav?1592087209,"",,1,0,false,,"Ellsworth, ME 04605, USA",44.6205722761,-68.5960039466,61,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49547092,2020/06/13 5:21 PM PDT,2020-06-13,2020-06-14 00:21:00 UTC,Pacific Time (US & Canada),8778,gyrrlfalcon,2020-06-14 06:58:54 UTC,2020-06-18 22:33:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49547092,,https://static.inaturalist.org/sounds/107126.wav?1592117643,"",Distant,1,0,false,,"San Mateo County, CA, USA",37.4020548633,-122.3363883184,2,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49605376,2020/06/14 7:33 PM +0500,2020-06-14,2020-06-14 14:33:00 UTC,Ekaterinburg,1574965,brodaga59,2020-06-14 17:31:34 UTC,2020-06-14 18:06:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49605376,,https://static.inaturalist.org/sounds/107427.m4a?1592155839,"",,1,0,false,,"Краснокамский р-н, Респ. Башкортостан, Россия",56.1051739766,54.2025075482,8,,open,false,,,Ворон,Corvus corax,Common Raven,Aves,8010
49635423,2020-06-14 3:45:54 PM EDT,2020-06-14,2020-06-14 19:45:54 UTC,Eastern Time (US & Canada),1014628,slamonde,2020-06-14 20:49:10 UTC,2020-06-15 13:16:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49635423,,https://static.inaturalist.org/sounds/107542.wav?1592167770,"",,1,0,false,2,"Cheshire County, US-NH, US",43.0823628791,-72.1380217653,15,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
49864110,2020-06-16 11:28:49 AM PDT,2020-06-16,2020-06-16 18:28:49 UTC,Pacific Time (US & Canada),1502858,jeanshelton,2020-06-16 18:31:08 UTC,2020-06-16 23:24:08 UTC,research,,https://www.inaturalist.org/observations/49864110,,https://static.inaturalist.org/sounds/108373.wav?1592332311,"",4 raven eating crackers ,1,0,false,2,"Los Angeles County, US-CA, US",33.34213193,-118.32822568,5,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
50188048,2020/06/17 4:24 PM EDT,2020-06-17,2020-06-17 20:24:00 UTC,Eastern Time (US & Canada),18303,marvelliott,2020-06-19 20:26:01 UTC,2020-06-19 21:03:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50188048,,https://static.inaturalist.org/sounds/109482.wav?1592598322,"",,2,0,false,,"Killington, VT 05751, USA",43.6743979736,-72.7912340387,61,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
50518717,2020/06/09 5:27 PM CDT,2020-06-09,2020-06-09 22:27:00 UTC,Central Time (US & Canada),277496,codycs,2020-06-22 05:08:53 UTC,2020-06-24 18:40:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/50518717,,https://static.inaturalist.org/sounds/110598.m4a?1592802220,audio,,2,0,false,,"Texas, US",29.952661125,-98.4775287465,15,,obscured,true,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
50545842,2020-06-22 3:25:08 PM GMT+02:00,2020-06-22,2020-06-22 13:25:08 UTC,Africa/Johannesburg,2961844,elise157,2020-06-22 13:27:01 UTC,2020-06-25 07:25:49 UTC,research,,https://www.inaturalist.org/observations/50545842,,https://static.inaturalist.org/sounds/110693.wav?1592832425,"",,1,0,false,2,"5580 Rochefort, Belgique",50.2156517,5.1948882,2400,,open,false,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
50570082,2020-06-22 10:10:56 AM PDT,2020-06-22,2020-06-22 17:10:56 UTC,Pacific Time (US & Canada),1502858,jeanshelton,2020-06-22 17:13:58 UTC,2020-06-22 19:00:27 UTC,research,,https://www.inaturalist.org/observations/50570082,,https://static.inaturalist.org/sounds/110759.wav?1592846094,"",3 birds on the roof ,1,0,false,2,"Avalon, CA 90704, USA",33.34210828,-118.32832216,3,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
50634115,2020/06/22 6:35 PM PDT,2020-06-22,2020-06-23 01:35:00 UTC,Pacific Time (US & Canada),825722,lesfreck,2020-06-23 04:12:53 UTC,2020-06-23 23:02:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50634115,,https://static.inaturalist.org/sounds/110925.mp3?1592884874,"",,1,0,false,,"South Pandosy - K.L.O., Kelowna, BC, Canada",49.8530038514,-119.4551062124,106,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
50731299,2020/06/10 9:29 AM PDT,2020-06-10,2020-06-10 16:29:00 UTC,Pacific Time (US & Canada),2991,sea-kangaroo,2020-06-24 01:31:42 UTC,2020-06-24 13:42:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/50731299,,https://static.inaturalist.org/sounds/111209.m4a?1592962207,calling,"Also downy woodpecker, hermit thrush, pacific-slope flycatcher.",1,0,false,,"Sam McDonald County Park, California, USA",37.2956728999,-122.2476401001,7,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
50924645,2020-06-25 1:59:30 PM PDT,2020-06-25,2020-06-25 20:59:30 UTC,Pacific Time (US & Canada),1494493,alvaerosi,2020-06-25 21:17:27 UTC,2020-06-25 23:41:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50924645,,https://static.inaturalist.org/sounds/111837.m4a?1593119861,"",,1,0,false,2,"Ensenada, MX-BN, MX",32.0199619333,-116.8792469667,2,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
